Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2016,103271,1344 N. Dearborn Private Residences,Submitted,1344 N. Dearborn Parkway,60640,,,NEAR NORTH SIDE,Multifamily Housing,130200,1963,1,,93,1695630.9,5561424.8,,,,55.7,85.7,59.8,88.2,607.9,4.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2016-103271
2017,101913,Chicago Transit Authority - 567 W Lake Street,Submitted,567 W. Lake Street,60661,,,NEAR WEST SIDE,Office,434052,2004,1,,85,21013109,7814000,,,,66.4,170.9,68.5,173.6,4300.3,9.9,41.88528144,-87.64234829,"(41.88528144, -87.64234829)",2017-101913
2014,101924,"018110 - Union Tower, LLC",Submitted,550 West Van Buren,60607,,,NEAR WEST SIDE,Office,362262,2001,1,,89,26578194,,,,,73,230,71,224,5340,14.74,41.876786,-87.641142,"(41.876786, -87.641142)",2014-101924
2018,252076,UNO Officer Donald J. Marquez Charter School,Not Submitted,2916 W 47TH ST,60632,0.0,false,BRIGHTON PARK,,64150,,1,439,,,,,,,,,,,,,41.80856277,-87.69718607,"(41.80856277, -87.69718607)",2018-252076
2016,240842,200 East Delaware,Submitted,200 E. Delaware Place,60611,,,NEAR NORTH SIDE,Multifamily Housing,342121,1972,1,,30,9665807,23153230.2,,,,95.9,159.8,104.5,167.7,3011.4,8.8,41.89952925,-87.62130263,"(41.89952925, -87.62130263)",2016-240842
2016,114291,2912 Condominium Association,Submitted,2912-2914 N. Commonwealth Ave.,60657,,,LAKE VIEW,Multifamily Housing,59677,1926,1,,70,837768.8,4903151.2,,,,96.2,130.4,107,141.7,414.8,7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",2016-114291
2015,250068,POLICE TRAINING ACADEMY,Submitted,1300 W. Jackson Blvd.,60607,,,NEAR WEST SIDE,Adult Education,180000,1970,1,,,12480369,12824956,,,,140.6,292.5,146.4,298.60000000000002,3189,17.7,41.878422639999997,-87.660573339999999,"(41.87842264, -87.66057334)",2015-250068
2018,160085,The Clare,Submitted,55 E Pearson St.,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,628040,2008,1,23821,1,35212590.6,62362255.8,,,,155.4,261.3,155,260.8,9170.5,14.6,41.89727458,-87.62635153,"(41.89727458, -87.62635153)",2018-160085
2017,160137,IL0032ZZ-CHICAGO CUSTOMHOUSE,Submitted,610 S CANAL STREET,60607,,,NEAR WEST SIDE,Office,279320,1973,1,,65,13031209,9652269,,,,81.2,182.8,85.3,186.2,2922.1,10.5,41.87397525,-87.64002227,"(41.87397525, -87.64002227)",2017-160137
2016,105864,"Navy Pier, Inc.",Submitted,600 E Grand Ave,60611,,,NEAR NORTH SIDE,Other - Entertainment/Public Assembly,1148726,1914,1,,,115670280.2,85642267.5,,,,175.2,394.5,180,392.8,25869.4,22.5,41.89174315,-87.60470217,"(41.89174315, -87.60470217)",2016-105864
2018,251902,Uplift Community HS -CPS,Exempt,900 W Wilson Ave,60640,,true,UPTOWN,,160000,,1,853,,,,,,,,,,,,,41.96604623,-87.65219674,"(41.96604623, -87.65219674)",2018-251902
2018,172637,,Exempt,800 900 W 115TH ST,60643,,true,MORGAN PARK,,170500,,1,18,,,,,,,,,,,,,41.6981819,-87.66236671,"(41.6981819, -87.66236671)",2018-172637
2017,250016,Loyola Park,Submitted,1230 West Greenleaf,60626,,,ROGERS PARK,Other - Recreation,56220,1950,1,,,784539,3154789,,,,70.1,102.7,77.4,110.4,312.6,5.6,42.01090028,-87.66161276,"(42.01090028, -87.66161276)",2017-250016
2017,101507,5148 N Kedzie Ave,Submitted,5148 N Kedzie Ave,60625,,,NORTH PARK,College/University,113740,1958,1,,,4310502,20671831,,,,219.6,309.8,238.1,329.2,1895,16.7,41.97507877,-87.70870589,"(41.97507877, -87.70870589)",2017-101507
2015,118737,CHICAGO PETERSON AVE (2079),Submitted,2112 W PETERSON AVE,60659,,,WEST RIDGE,Retail Store,160177,2006,1,,80,9465171,4625600,,,,88,215.9,88.7,216.3,2147,13.4,41.990667629999997,-87.682181650000004,"(41.99066763, -87.68218165)",2015-118737
2018,160326,,Exempt,1010 W 35TH ST,60609,,true,BRIDGEPORT,,265800,,1,,,,,,,,,,,,,,41.83093022,-87.6519988,"(41.83093022, -87.6519988)",2018-160326
2016,117750,Whole Foods EWR,Submitted,6009 N. Broadway,60660,,,EDGEWATER,Supermarket/Grocery Store,56595,1990,1,,61,9099558.3,9430721.6,,,,327.4,679.8,338.1,682.6,2178.2,38.5,41.99113477,-87.65969151,"(41.99113477, -87.65969151)",2016-117750
2018,251680,Bond Elementary -CPS,Exempt,7050 S May St,60621,,true,ENGLEWOOD,,104126,,1,1192,,,,,,,,,,,,,41.76532355,-87.65330787,"(41.76532355, -87.65330787)",2018-251680
2017,102340,Grand on Grand Condominium Association,Submitted,200 W. Grand Ave.,60654,,,NEAR NORTH SIDE,Multifamily Housing,192102,2004,1,,11,6584846,10796906,,,,90.5,166.6,96.2,172.7,1791,9.3,41.89198218,-87.63699623,"(41.89198218, -87.63699623)",2017-102340
2018,251669,Monroe Eleme-CPS,Submitted,3651 W Schubert Ave,60647,1.0,false,LOGAN SQUARE,K-12 School,123430,1905,1,1768,30,3837445.7,6316162.7,,,,82.3,140.8,80.1,138.5,973.9,7.9,41.92991773,-87.71918661,"(41.92991773, -87.71918661)",2018-251669
2017,251530,Pasteur Elem-CPS,Submitted,5825 S Kostner Ave,60629,,,WEST ELSDON,K-12 School,121425,1927,1,,66,2478929,3663295,,,,50.6,95.8,54.3,101.1,652.9,5.4,41.78617286,-87.73238001,"(41.78617286, -87.73238001)",2017-251530
2016,251553,Sawyer Eleme-CPS,Submitted,5248 S SAWYER AVE,60632,,,GAGE PARK,K-12 School,163308,1901,1,,33,6400263.7,7916857.1,,,,87.7,174,93.5,179.3,1600.2,9.8,41.79758019,-87.70526137,"(41.79758019, -87.70526137)",2016-251553
2016,107939,Kenmore,Submitted,5040 N Kenmore Ave,60640,,,UPTOWN,Multifamily Housing,90528,2010,1,,46,2668912.5,4101442,,,,74.8,140.1,79,144.5,709.8,7.8,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2016-107939
2016,160425,Chestnut Place Apartments,Submitted,850 N.State Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,257729,1982,1,,,9468658.3,2869140.5,,,,47.9,127,49,130.5,1897.7,7.4,41.89836069,-87.62862299,"(41.89836069, -87.62862299)",2016-160425
2016,102745,Harper Place Condominium Association,Submitted,5309-5343 S Harper Place,60615,,,HYDE PARK,Multifamily Housing,88384,1920,1,,92,1235531.3,3067463,,,,48.7,80.3,48.6,80,390.7,4.4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2016-102745
2015,101579,"First Praire Shores, LLC",Submitted,2901 S King Drive,60616,,,DOUGLAS,Multifamily Housing,289267,1960,1,,40,4667149,27908479,,,,112.6,152,118,157.5,2420,8.4,41.841464879999997,-87.616674630000006,"(41.84146488, -87.61667463)",2015-101579
2015,252083,St Pauls United Church of Christ,Submitted,2335 N. Orchard Street,60614,,,LINCOLN PARK,Worship Facility,59380,1920,1,,8,1495030,4478660,,,,100.6,158.30000000000001,106.6,164.1,538,9.1,41.925023690000003,-87.645938259999994,"(41.92502369, -87.64593826)",2015-252083
2017,160321,Coast at Lakeshore East,Submitted,345 E. Wacker Drive,60601,,,LOOP,Multifamily Housing,574065,2013,1,,22,13248165,46133985,,,,103.4,156.8,110.6,164.5,4899.9,8.5,41.88724828,-87.6185461,"(41.88724828, -87.6185461)",2017-160321
2016,251723,Shields MS-CPS,Submitted,2611 W 48th St,60632,,,BRIGHTON PARK,K-12 School,95265,2012,1,,63,3153875.7,3012229.1,,,,64.7,137.2,68.6,140.6,741.3,7.8,41.806552,-87.689787,"(41.806552, -87.689787)",2016-251723
2017,251511,Brighton Park-CPS,Submitted,3825 S Washtenaw Ave,60632,,,BRIGHTON PARK,K-12 School,80730,1919,1,,32,2781431,5277803,,,,99.8,176.8,108.1,185.5,794.6,9.8,41.82369378,-87.69186352,"(41.82369378, -87.69186352)",2017-251511
2015,174228,Roscoe Square - Chicago,Submitted,3330 North Western Avenue,60618,,,NORTH CENTER,Mixed Use Property,140425,1981,1,,,16221262,13217100,,,,209.6,461.5,212.6,463.1,3961,28.2,41.941335109999997,-87.689988769999999,"(41.94133511, -87.68998877)",2015-174228
2017,172900,Victory Centre of Galewood,Submitted,2370 N Newcastle Ave,60607,,,MONTCLARE,Senior Care Community,78317,2009,1,,23,3359203,2974700,,,,80.9,174.6,84.3,178.2,779.1,9.9,41.92313292,-87.79709824,"(41.92313292, -87.79709824)",2017-172900
2018,250142,850 West Jackson,Submitted,850 West Jackson,60607,1.0,false,NEAR WEST SIDE,Office,106056,1912,1,2967,13,11748478.2,,,,,110.8,310.2,111.8,313,1954.5,18.4,41.87816461,-87.64925147,"(41.87816461, -87.64925147)",2018-250142
2016,252251,Chinatown,Submitted,300 W 23rd St.,60616,,,ARMOUR SQUARE,Multifamily Housing,114205,1976,1,,83,3256460.6,2420744.4,,,,49.7,111.8,53,120.4,728.8,6.4,41.85095833,-87.63518087,"(41.85095833, -87.63518087)",2016-252251
2014,250048,Kennedy High-CPS,Submitted,6325 W 56th St,60638,,,GARFIELD RIDGE,K-12 School,358364,1957,1,,66,9845145,12451423,,,,62,123,60,120,2639,7.37,41.79020209,-87.77942169,"(41.79020209, -87.77942169)",2014-250048
2018,255016,Montclare Senior Residences SLF of Lawndale LLC,Submitted,4339 W. 18th Place,60623,4.0,false,North Lawndale,Senior Care Community,83851,2017,1,1896,99,2169037.7,2630694.3,,,,57.2,105.4,57.3,104.8,500.6,6,41.85578971,-87.7338316,"(41.85578971, -87.7338316)",2018-255016
2016,115022,Yester Year Condo Assocation,Submitted,"4211,4215,4217,4219,4221 N Paulina st.",60613,,,LAKE VIEW,Multifamily Housing,60000,1979,1,,95,488812,3244510,,,,62.2,82.4,67.1,87.5,262.4,4.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2016-115022
2015,158227,Grand Plaza,Submitted,540 N. State St,60654,,,NEAR NORTH SIDE,Multifamily Housing,1119317,2003,1,,18,34075480,63664773,,32162809,,116.1,184,118.7,188,11923,10.7,41.891927119999998,-87.628617790000007,"(41.89192712, -87.62861779)",2015-158227
2018,173751,,Exempt,3134 N Clark St,60657,,true,LAKE VIEW,,57582,,1,174,,,,,,,,,,,,,41.93876814,-87.64971015,"(41.93876814, -87.64971015)",2018-173751
2016,175728,808-12 Junior Terrace LLC,Submitted,808-812 W. Junior Ter.,60613,,,UPTOWN,Multifamily Housing,76690,1920,1,,56,2925612.6,1351652.4,,,,55.8,138.3,59.1,147.9,611,8,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2016-175728
2018,172787,Lake Meadows 3,Submitted,3420 S Cottage Grove,60616,1.5,false,DOUGLAS,Multifamily Housing,107500,1952,1,,37,1051165.5,12797502.9,,,,128.8,152.4,130.8,154.5,854.6,7.9,41.84550365,-87.63055693,"(41.84550365, -87.63055693)",2018-172787
2017,160134,"Charles A Beckett Associates, LP",Submitted,400 E. 41st Street,60653,,,GRAND BOULEVARD,Multifamily Housing,394957,1977,2,,68,9587921,18251822,,,,70.5,124.7,75,130.4,2742.2,6.9,41.82048786,-87.61632029,"(41.82048786, -87.61632029)",2017-160134
2018,101448,2019 - 1401 W Roosevelt,Submitted,1401 W. Roosevelt,60608,4.0,false,NEAR WEST SIDE,Multifamily Housing,69385,2006,1,1904,100,1358461.2,,,,,19.6,54.8,18.8,52.5,226,3.3,41.84915346,-87.67089596,"(41.84915346, -87.67089596)",2018-101448
2018,162224,Catholic Theological Union - Academic and Conference Center,Submitted,5416 S. Cornell Ave.,60615,2.0,false,HYDE PARK,College/University,101302,2006,1,375,,7724583.8,,,,,76.3,213.5,76.7,214.8,1285.1,12.7,41.79776237,-87.5860215,"(41.79776237, -87.5860215)",2018-162224
2015,173598,The Chicago Theatre,Submitted,175 N State Street,60601,,,LOOP,Other - Entertainment/Public Assembly,142000,1921,1,,,2478515,3364864,,1237308,,49.9,88.4,51.3,90,,,41.885401199999997,-87.627220719999997,"(41.8854012, -87.62722072)",2015-173598
2016,157599,Dearborn Tower Condominium Association,Submitted,1530 S. State St.,60645,,,NEAR SOUTH SIDE,Multifamily Housing,737110,2001,1,,99,10947538.5,19953817.6,,,,41.9,75.1,44.1,76.5,3077.7,4.2,41.86096129,-87.6280798,"(41.86096129, -87.6280798)",2016-157599
2018,111038,(IL635) - 600 N. Lake Shore Drive Condominium Association,Submitted,600 N. Lake Shore Drive,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,1050816,2007,1,21281,92,19268836.7,44985586.3,,,,61.1,96.3,61.7,96.5,5595,5.3,41.89281,-87.61458,"(41.89281, -87.61458)",2018-111038
2018,250027,"Garfield Park Conservatory, Fieldhouse & Trades",Not Submitted,300 North Central Park,60624,0.0,false,EAST GARFIELD PARK,Other,299207,1908,15,,,,,,,,,,,,,,41.88626194,-87.7179624,"(41.88626194, -87.7179624)",2018-250027
2015,171878,Josephinum Academy,Submitted,1501 N. Oakley Blvd.,60622,,,WEST TOWN,K-12 School,85000,1959,1,,36,972642,7936914,,,,104.8,134,,,617,7.3,41.908765850000002,-87.684340309999996,"(41.90876585, -87.68434031)",2015-171878
2018,256426,Galvin Library,Not Submitted,35 West 33rd,60616,0.0,false,DOUGLAS,College/University,92978,1962,1,3671,,1306492.3,,4686424.8,,,64.5,100,,,528.5,5.7,41.842325,-87.62715344,"(41.842325, -87.62715344)",2018-256426
2014,250125,Comer Children's Hospital,Submitted,5721 S. Maryland Ave.,60637,,,HYDE PARK,Hospital (General Medical & Surgical),252204,2006,1,,3,37006313,,45288420,,,326,677,326,677,10442,41.4,41.79022382,-87.60461196,"(41.79022382, -87.60461196)",2014-250125
2016,238712,899 South Plymouth Court Condominium Association,Submitted,899 S. Plymouth Court,60605,,,LOOP,Multifamily Housing,263800,1980,1,,32,10281348.9,6784700,,,,64.7,149.4,68.3,157.1,2255.4,8.5,41.870862,-87.628555,"(41.870862, -87.628555)",2016-238712
2017,101784,Auditorium Building,Submitted,430 S. Michigan Ave,60605,,,LOOP,College/University,598474,1889,1,,,19814569,12398285,,,,53.8,125.7,57.3,130.7,4322.1,7.2,41.87603287,-87.62519066,"(41.87603287, -87.62519066)",2017-101784
2018,118776,Gleacher Center,Submitted,450 North Cityfront Plaza,60611,3.0,false,NEAR NORTH SIDE,College/University,214684,1993,1,5128,,14517200.2,1916999.9,,,,76.6,198.7,75.8,196.5,2517,11.7,41.88968811,-87.62196737,"(41.88968811, -87.62196737)",2018-118776
2016,251235,110 E. Delaware CA,Submitted,110 E. Delaware Place,60611,,,NEAR NORTH SIDE,Multifamily Housing,95220,1981,1,,73,2987417.5,1631955.6,,,,48.5,116.5,49.1,117.7,637.3,6.7,41.8992147,-87.62541324,"(41.8992147, -87.62541324)",2016-251235
2018,251431,Kanoon Magne-CPS,Submitted,2233 S Kedzie Ave,60623,1.0,false,SOUTH LAWNDALE,K-12 School,67900,1980,1,510,12,4243391.8,,,,,62.5,175,61.5,172.3,705.9,10.4,41.85046517,-87.70460889,"(41.85046517, -87.70460889)",2018-251431
2016,100438,Palmolive Building Condominium Association,Submitted,913 921 N Michigan Ave.,60611,,,NEAR NORTH SIDE,Multifamily Housing,397200,1929,1,,6,27157032.7,25586690.9,,,,132.8,282.3,136.6,286.4,6364.6,16,41.899795,-87.624109,"(41.899795, -87.624109)",2016-100438
2018,251452,Manierre Elementary -CPS,Exempt,1420 N Hudson Ave,60610,,true,NEAR NORTH SIDE,,85450,,1,574,,,,,,,,,,,,,41.90776018,-87.64005863,"(41.90776018, -87.64005863)",2018-251452
2017,251632,Curtis Eleme-CPS,Submitted,32 E 115th St,60628,,,ROSELAND,K-12 School,103610,1972,1,,44,4175380,196029,,,,42.2,128.5,43.4,132.3,782.4,7.6,41.68566536,-87.62175945,"(41.68566536, -87.62175945)",2017-251632
2017,255756,ASPIRA Business and Finance High School,Submitted,2989 N. Milwaukee Ave.,60618,,,AVONDALE,K-12 School,82000,2015,1,,65,2207075,2187046,,,,53.6,112.5,56.6,115.3,524.2,6.4,41.9556251,-87.705835,"(41.9556251, -87.705835)",2017-255756
2018,117367,Merrimac Square II,Not Submitted,6526 W IRVING PARK RD,60634,0.0,false,DUNNING,,165842,,1,2138,,,,,,,,,,,,,41.94530408,-87.80186746,"(41.94530408, -87.80186746)",2018-117367
2016,156999,Lenart Regio-CPS,Submitted,8101 S Lasalle St,60620,,,CHATHAM,K-12 School,60474,1961,1,,84,876376.3,3215621.1,,,,67.7,101.3,75.7,109.8,332.3,5.5,41.74666167,-87.62760345,"(41.74666167, -87.62760345)",2016-156999
2018,115775,6715 6723 S PAXTON AVE,Not Submitted,6715 6723 S PAXTON AVE,60649,0.0,false,SOUTH SHORE,,67701,,1,3424,,,,,,,,,,,,,41.76259226,-87.57231648,"(41.76259226, -87.57231648)",2018-115775
2016,158740,Lakeview East Cooperative,Submitted,707 W. Waveland Ave.,60613,,,LAKE VIEW,Multifamily Housing,234695,1973,1,,8,4936959.3,24878653.6,,,,127,177.4,139.8,190.7,2231.4,9.5,41.94929285,-87.64691569,"(41.94929285, -87.64691569)",2016-158740
2017,137063,West Point Plaza,Submitted,300 S Damen,60612,,,NEAR WEST SIDE,Multifamily Housing,172118,1978,1,,8,9692660,2244732,,,,69.4,190.5,74.8,207,1911.4,11.1,41.88112401,-87.68648584,"(41.88112401, -87.68648584)",2017-137063
2017,172557,T.E. Brown Apartments,Submitted,3601 S. Wells,60609,,,ARMOUR SQUARE,Multifamily Housing,87527,1975,1,,,6751434,1084072,,,,89.5,255.2,95.7,274.2,1305.9,14.9,41.81195152,-87.65512794,"(41.81195152, -87.65512794)",2017-172557
2016,250108,Vivian Carter Apartments,Submitted,6401 S. YALE AVE,60621,,,ENGLEWOOD,Multifamily Housing,150136,1971,1,,88,3483140.2,6008164.8,,,,63.2,114.9,64.9,114.2,961.1,6.4,41.77776863,-87.63135315,"(41.77776863, -87.63135315)",2016-250108
2016,234748,800 N. Michigan Condominium Association,Submitted,800 N. Michigan Ave,60611,,,NEAR NORTH SIDE,Multifamily Housing,602123,1999,1,,3,49847545.8,12291069,,,,103.2,281.4,106.9,292.1,9840.8,16.3,41.89701919,-87.62529836,"(41.89701919, -87.62529836)",2016-234748
2015,119450,CHICAGO NEAR NORTH (0942),Submitted,2656 N ELSTON AVE,60647,,,LOGAN SQUARE,Retail Store,184994,1994,1,,78,12149146,7349700,,,,105.4,247.9,108,249.4,2831,15.3,41.928594680000003,-87.684989189999996,"(41.92859468, -87.68498919)",2015-119450
2016,112724,6119 6125 N Winchester,Submitted,6119-6125 N Winchester Ave,60660,,,WEST RIDGE,Multifamily Housing,57600,1951,1,,13,1466904.1,6425899.6,,,,137,197.1,149.1,209.8,611.7,10.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2016-112724
2015,221751,Appleville Condominium,Submitted,501 W. 24th Place,60616,,,ARMOUR SQUARE,Multifamily Housing,260000,1978,1,,92,7179240,4815800,,,,46.1,106.2,47.5,109.5,1698,6.5,41.847876790000001,-87.639248309999999,"(41.84787679, -87.63924831)",2015-221751
2016,114316,Ridgemore Condominium Complex,Submitted,6433 West Belle Plaine Avenue,60634,,,DUNNING,Multifamily Housing,61000,1989,1,,84,854952,2893320,,,,61.4,93.8,65.1,96.2,311.3,5.1,41.94530408,-87.80186746,"(41.94530408, -87.80186746)",2016-114316
2016,156868,(IL555) - Hanover Condo,Submitted,21 W. Goethe St.,60610,,,NEAR NORTH SIDE,Multifamily Housing,175000,1970,1,,61,4143788.7,9867427,,,,80.1,133.6,78.9,129.7,1287.9,7.4,41.90530524,-87.62979327,"(41.90530524, -87.62979327)",2016-156868
2018,172066,Parish_StBedetheVenerable,Submitted,8200 S. Kostner Ave.,60652,3.0,false,ASHBURN,Other,145384,1953,4,866,,1727465.6,6852233.8,,,,59,82.8,,,651.3,4.5,41.74245442,-87.73186844,"(41.74245442, -87.73186844)",2018-172066
2018,251992,United Airlines Reservation Center,Submitted,11555 W Touhy Ave,60666,1.0,false,OHARE,Office,122360,1989,1,,8,17143556.5,9050309.1,,,,214.1,470,215.3,471.2,3332.8,27.2,42.008383,-87.905562,"(42.008383, -87.905562)",2018-251992
2015,251588,Taylor Doug-CPS,Submitted,9912 S AVENUE H,60617,,,EAST SIDE,K-12 School,87628,1997,1,,73,1061988,5319099,,,,72.8,101.8,80.400000000000006,110.1,496,5.7,41.715162679999999,-87.533786599999999,"(41.71516268, -87.5337866)",2015-251588
2015,159156,One East Delaware,Submitted,1 East Delaware PL,60611,,,NEAR NORTH SIDE,Multifamily Housing,330164,1988,2,,4,14323702,19070056,,,,101.1,196.9,104.4,199.6,3891,11.8,41.898779640000001,-87.627852500000003,"(41.89877964, -87.6278525)",2015-159156
2017,164537,Evangeline Booth Lodge / Family and Community Services,Submitted,800 W. Lawrence,60640,,,UPTOWN,Hotel,71038,1965,1,,75,2532819,5407790,,,,111.8,191.9,116.9,196,755.5,10.6,41.96940223,-87.65096505,"(41.96940223, -87.65096505)",2017-164537
2016,104789,Commonwealth,Submitted,2322 N. Commonwealth,60614,,,LINCOLN PARK,Multifamily Housing,80000,1926,1,,80,939490.1,5437787.5,,,,79.7,108.2,86.9,115,462,5.8,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2016-104789
2016,101766,181 West Madison,Submitted,181 W Madison Street,60602,,,LOOP,Office,1082248,1990,1,,74,76452001.6,,,,70090.2,70.7,221.9,,,14096.9,13,41.88158551,-87.63338486,"(41.88158551, -87.63338486)",2016-101766
2016,112801,Sheridan Shores Condominium Association,Submitted,5740 N. Sheridan Rd.,60660,,,EDGEWATER,Multifamily Housing,286875,1977,1,,97,1984406.2,11170985.4,,,,45.9,62.6,49.1,66,959.1,3.3,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2016-112801
2018,112013,6455 W BELLE PLAINE AVE,Not Submitted,6455 W BELLE PLAINE AVE,60634,0.0,false,DUNNING,,76911,,1,1493,,,,,,,,,,,,,41.94530408,-87.80186746,"(41.94530408, -87.80186746)",2018-112013
2017,160286,Rosenwald Courts,Submitted,4648 South Michigan Avenue,60653,,,GRAND BOULEVARD,Multifamily Housing,220083,1936,1,,100,3759819,1547109,,,,24.1,61,25.6,63.9,777.3,3.5,41.81028171,-87.62440902,"(41.81028171, -87.62440902)",2017-160286
2017,253904,Vanguard Lofts Condominium Association,Submitted,1250 W. Van Buren St.,60607,,,NEAR WEST SIDE,Multifamily Housing,117100,1927,1,,21,3619955,5848508,,,,80.9,149.5,85.2,154.4,980,8.4,41.87399385,-87.651678,"(41.87399385, -87.651678)",2017-253904
2017,251240,5757 N. Sheridan Condominium Association,Submitted,5757 N. Sheridan,60660,,,EDGEWATER,Multifamily Housing,197627,1962,1,,35,1543261,22276800,,,,120.5,142.9,134.5,157.7,1468.6,7.4,41.98719804,-87.65477168,"(41.98719804, -87.65477168)",2017-251240
2017,251996,Prairie Pointe at Central Station Condominiums,Submitted,1600 S. Prairie Ave.,60616,,,NEAR SOUTH SIDE,Multifamily Housing,358000,2006,1,,97,7531246,,,,,21,66.1,20.7,65,1392.5,3.9,41.85994896,-87.62127871,"(41.85994896, -87.62127871)",2017-251996
2016,101748,One South Wacker,Submitted,1 South Wacker,60606,,,LOOP,Office,1343438,1982,1,,90,66106442.3,,,,,49.2,154.5,49.2,154.5,12184.8,9.1,41.88155817,-87.63615089,"(41.88155817, -87.63615089)",2016-101748
2015,101816,5041 - North Bridge Block 119 and 120,Submitted,43 E Ohio St,60611,,,NEAR NORTH SIDE,Enclosed Mall,450811,1980,1,,,6611200,76280955,,27573050,,245,284.89999999999998,245,284.89999999999998,6833,15.2,41.892108579999999,-87.626242199999993,"(41.89210858, -87.6262422)",2015-101816
2015,137570,EuroFurniture,Submitted,2145 W Grand Ave,60612,,,WEST TOWN,Retail Store,68000,1886,1,,,570324,2474148,,,,44.8,64.5,47.8,67.7,246,3.6,41.890528029999999,-87.681126989999996,"(41.89052803, -87.68112699)",2015-137570
2018,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,Submitted,8410 West Bryn Mawr Avenue,60631,1.0,false,OHARE,Office,212651,1981,1,,1,48270860.6,17711.6,,,,227.1,635.7,227.1,635.7,8031.5,37.8,41.981128,-87.838232,"(41.981128, -87.838232)",2018-251769
2018,159091,Continental Plaza,Submitted,1330 W 76th Street,60620,1.0,false,AUBURN GRESHAM,Multifamily Housing,203603,2006,1,7021,22,7031412.1,4879500.1,,,,58.5,121.9,58.2,122,1428.9,7,41.756041,-87.656765,"(41.756041, -87.656765)",2018-159091
